sku,product_name,category,brand,size,color,price_mrp,price_offer,stock_qty,last_updated
VM-11786,StrideMax Casual Sneakers,Footwear,StrideMax,7,Pink,778,469,14,2026-07-11
VM-11787,UrbanEdge Winter Jacket,Mens Wear,UrbanEdge,XXL,Mustard,2488,1249,20,2026-07-21
VM-11788,SilkRoute Salwar Suit Set,Womens Wear,SilkRoute,XXL,Navy,1438,1159,9,2026-07-18
VM-11789,TinyTribe School Uniform Shirt,Kids Wear,TinyTribe,8-9Y,Pink,238,169,207,2026-07-08
VM-11790,JuniorJoy Ethnic Kurta Set,Kids Wear,JuniorJoy,8-9Y,Teal,798,559,190,2026-07-13
VM-11791,CasaValue Storage Box Set,Home & Kitchen,CasaValue,Std,Yellow,488,299,210,2026-07-16
VM-11792,JuniorJoy Jeans,Kids Wear,JuniorJoy,2-3Y,Brown,578,349,0,2026-07-06
VM-11793,JuniorJoy Ethnic Kurta Set,Kids Wear,JuniorJoy,10-11Y,Black,798,399,191,2026-07-10
VM-11794,KitchQueen Pillow Pack of 2,Home & Kitchen,KitchQueen,Std,Maroon,638,389,211,2026-07-13
VM-11795,FloraBelle Casual Top,Womens Wear,FloraBelle,M,Sky Blue,448,229,47,2026-07-21
VM-11796,WalkNest Casual Sneakers,Footwear,WalkNest,8,Yellow,728,369,311,2026-07-08
VM-11797,UrbanEdge Kurta,Mens Wear,UrbanEdge,XXL,Mustard,878,619,0,2026-07-03
VM-11798,JuniorJoy Party Dress,Kids Wear,JuniorJoy,10-11Y,Navy,808,569,128,2026-07-09
VM-11799,StyleDock Belt,Accessories,StyleDock,Free,Teal,238,199,78,2026-07-07
VM-11800,TrendKart Belt,Accessories,TrendKart,Free,Teal,298,179,241,2026-07-11
VM-11801,StrideMax Flip Flops,Footwear,StrideMax,6,Teal,138,99,0,2026-07-21
VM-11802,TrendKart Handbag,Accessories,TrendKart,Free,Teal,488,349,353,2026-07-02
VM-11803,FlexFit Cotton T-Shirt,Mens Wear,FlexFit,M,Mustard,438,269,3,2026-07-11
VM-11804,StrideMax Flip Flops,Footwear,StrideMax,6,Purple,298,209,0,2026-07-07
VM-11805,WalkNest Casual Sneakers,Footwear,WalkNest,6,Maroon,708,359,214,2026-07-12
VM-11806,PlayPals Shorts Set,Kids Wear,PlayPals,4-5Y,Brown,218,139,392,2026-07-08
VM-11807,PlayPals Shorts Set,Kids Wear,PlayPals,10-11Y,Green,428,259,8,2026-07-05
VM-11808,TrendKart Watch Analog,Accessories,TrendKart,Free,Olive,358,259,263,2026-07-12
VM-11809,MissTrend Leggings,Womens Wear,MissTrend,XL,Purple,178,129,261,2026-07-03
VM-11810,DailyKart Kurta,Mens Wear,DailyKart,XXL,White,468,379,0,2026-07-17
VM-11811,DailyKart Palazzo Pants,Womens Wear,DailyKart,S,White,258,209,100,2026-07-04
VM-11812,TinyTribe Party Dress,Kids Wear,TinyTribe,2-3Y,Maroon,1088,879,294,2026-07-13
VM-11813,WalkNest Flip Flops,Footwear,WalkNest,8,Teal,148,89,7,2026-07-05
VM-11814,FloraBelle Salwar Suit Set,Womens Wear,FloraBelle,XXL,Grey,1078,759,198,2026-07-19
VM-11815,MissTrend Salwar Suit Set,Womens Wear,MissTrend,L,Maroon,1218,609,114,2026-07-11
VM-11816,FloraBelle Casual Top,Womens Wear,FloraBelle,M,Brown,608,489,0,2026-07-18
VM-11817,DailyKart Slim Fit Jeans,Mens Wear,DailyKart,L,Mustard,738,449,269,2026-07-08
VM-11818,HomeNest Storage Box Set,Home & Kitchen,HomeNest,Std,Yellow,258,129,8,2026-07-13
VM-11819,StyleDock Backpack,Accessories,StyleDock,Free,Brown,768,619,0,2026-07-11
VM-11820,JuniorJoy Jeans,Kids Wear,JuniorJoy,10-11Y,Black,728,369,390,2026-07-19
VM-11821,SilkRoute Nightwear Set,Womens Wear,SilkRoute,XXL,Teal,618,439,51,2026-07-01
VM-11822,SilkRoute Printed Kurti,Womens Wear,SilkRoute,XL,Maroon,358,179,339,2026-07-04
VM-11823,FloraBelle Salwar Suit Set,Womens Wear,FloraBelle,L,Red,798,479,145,2026-07-20
VM-11824,SprintZa Slippers,Footwear,SprintZa,9,Teal,148,119,7,2026-07-14
VM-11825,StrideMax Slippers,Footwear,StrideMax,10,Navy,188,119,354,2026-07-01
VM-11826,SprintZa Bellies,Footwear,SprintZa,10,Mustard,518,369,8,2026-07-21
VM-11827,TrendKart Sunglasses,Accessories,TrendKart,Free,Grey,448,319,0,2026-07-17
VM-11828,MissTrend Printed Kurti,Womens Wear,MissTrend,XXL,Grey,298,209,199,2026-07-13
VM-11829,PlayPals Ethnic Kurta Set,Kids Wear,PlayPals,6-7Y,Teal,658,329,2,2026-07-14
VM-11830,KitchQueen Casserole Set,Home & Kitchen,KitchQueen,Std,Pink,1148,919,226,2026-07-19
VM-11831,WalkNest Slippers,Footwear,WalkNest,9,Navy,198,159,0,2026-07-09
VM-11832,TinyTribe T-Shirt Pack of 2,Kids Wear,TinyTribe,4-5Y,Purple,318,229,8,2026-07-02
VM-11833,KitchQueen Lunch Box,Home & Kitchen,KitchQueen,Std,Purple,298,239,77,2026-07-21
VM-11834,TinyTribe School Uniform Shirt,Kids Wear,TinyTribe,10-11Y,Green,328,169,209,2026-07-04
VM-11835,MissTrend Dupatta,Womens Wear,MissTrend,XL,Teal,168,139,0,2026-07-11
VM-11836,JuniorJoy Ethnic Kurta Set,Kids Wear,JuniorJoy,4-5Y,Purple,548,389,170,2026-07-10
VM-11837,SprintZa Flip Flops,Footwear,SprintZa,8,Beige,188,159,136,2026-07-09
VM-11838,StrideMax Formal Shoes,Footwear,StrideMax,7,Maroon,888,449,189,2026-07-14
VM-11839,DailyKart Nightwear Set,Womens Wear,DailyKart,XXL,Olive,728,509,4,2026-07-04
VM-11840,DailyKart Bermuda Shorts,Mens Wear,DailyKart,S,Red,318,159,43,2026-07-11
VM-11841,JuniorJoy Party Dress,Kids Wear,JuniorJoy,6-7Y,Olive,978,689,262,2026-07-05
VM-11842,MissTrend Printed Kurti,Womens Wear,MissTrend,S,Black,448,319,242,2026-07-13
VM-11843,SilkRoute Salwar Suit Set,Womens Wear,SilkRoute,M,Grey,1698,849,396,2026-07-11
VM-11844,SprintZa Bellies,Footwear,SprintZa,7,Brown,468,329,22,2026-07-14
VM-11845,FlexFit Bermuda Shorts,Mens Wear,FlexFit,L,Navy,438,309,153,2026-07-13
VM-11846,StrideMax Flip Flops,Footwear,StrideMax,7,Navy,278,199,125,2026-07-06
VM-11847,MissTrend Maxi Dress,Womens Wear,MissTrend,S,Red,868,529,255,2026-07-06
VM-11848,TinyTribe Jeans,Kids Wear,TinyTribe,2-3Y,Grey,498,299,386,2026-07-14
VM-11849,CasaValue Lunch Box,Home & Kitchen,CasaValue,Std,Black,328,229,312,2026-07-13
VM-11850,HomeNest Bedsheet Double,Home & Kitchen,HomeNest,Std,Navy,638,449,259,2026-07-07
VM-11851,FlexFit Slim Fit Jeans,Mens Wear,FlexFit,S,Yellow,798,479,0,2026-07-06
VM-11852,SilkRoute Dupatta,Womens Wear,SilkRoute,XL,Purple,208,129,15,2026-07-07
VM-11853,MissTrend Leggings,Womens Wear,MissTrend,S,Beige,198,99,190,2026-07-19
VM-11854,FlexFit Formal Shirt,Mens Wear,FlexFit,M,Black,528,319,150,2026-07-15
VM-11855,SprintZa Casual Sneakers,Footwear,SprintZa,9,Grey,1038,729,245,2026-07-05
VM-11856,WalkNest Bellies,Footwear,WalkNest,6,Beige,368,259,0,2026-07-03
VM-11857,SilkRoute Palazzo Pants,Womens Wear,SilkRoute,M,Mustard,408,209,7,2026-07-02
VM-11858,SilkRoute Dupatta,Womens Wear,SilkRoute,S,Teal,288,149,3,2026-07-06
VM-11859,DailyKart Hooded Sweatshirt,Mens Wear,DailyKart,XXL,Sky Blue,1098,549,349,2026-07-11
VM-11860,TinyTribe Jeans,Kids Wear,TinyTribe,6-7Y,Maroon,338,279,348,2026-07-08
VM-11861,TinyTribe Party Dress,Kids Wear,TinyTribe,4-5Y,Maroon,858,429,373,2026-07-13
VM-11862,SprintZa Formal Shoes,Footwear,SprintZa,10,Sky Blue,788,479,16,2026-07-15
VM-11863,HomeNest Pillow Pack of 2,Home & Kitchen,HomeNest,Std,Grey,308,159,82,2026-07-15
VM-11864,HomeNest Bedsheet Double,Home & Kitchen,HomeNest,Std,Green,868,439,0,2026-07-16
VM-11865,PlayPals T-Shirt Pack of 2,Kids Wear,PlayPals,10-11Y,Beige,248,179,321,2026-07-20
VM-11866,TinyTribe Romper,Kids Wear,TinyTribe,2-3Y,Yellow,358,179,6,2026-07-16
VM-11867,StrideMax Formal Shoes,Footwear,StrideMax,10,Beige,1188,719,31,2026-07-10
VM-11868,SprintZa Bellies,Footwear,SprintZa,10,Sky Blue,668,539,0,2026-07-18
VM-11869,SilkRoute Palazzo Pants,Womens Wear,SilkRoute,L,Pink,538,269,278,2026-07-16
VM-11870,TinyTribe Sweater,Kids Wear,TinyTribe,2-3Y,Maroon,538,439,371,2026-07-03
VM-11871,HomeNest Water Bottle 1L,Home & Kitchen,HomeNest,Std,Teal,188,119,13,2026-07-06
VM-11872,KitchQueen Water Bottle 1L,Home & Kitchen,KitchQueen,Std,Beige,158,129,263,2026-07-06
VM-11873,MissTrend Casual Top,Womens Wear,MissTrend,XL,Black,258,209,0,2026-07-05
VM-11874,SilkRoute Nightwear Set,Womens Wear,SilkRoute,S,Grey,508,409,7,2026-07-19
VM-11875,PlayPals Romper,Kids Wear,PlayPals,4-5Y,Brown,338,209,15,2026-07-21
VM-11876,SprintZa Sandals,Footwear,SprintZa,7,Pink,278,229,59,2026-07-09
VM-11877,HomeNest Doormat,Home & Kitchen,HomeNest,Std,Yellow,168,109,135,2026-07-02
VM-11878,FlexFit Slim Fit Jeans,Mens Wear,FlexFit,S,Maroon,1428,719,0,2026-07-06
VM-11879,RoyalThread Cargo Pants,Mens Wear,RoyalThread,L,Grey,1238,749,299,2026-07-18
VM-11880,WalkNest School Shoes,Footwear,WalkNest,6,Black,788,399,188,2026-07-18
VM-11881,KitchQueen Bedsheet Double,Home & Kitchen,KitchQueen,Std,Pink,838,509,42,2026-07-06
VM-11882,KitchQueen Doormat,Home & Kitchen,KitchQueen,Std,Teal,178,129,188,2026-07-21
VM-11883,WalkNest Formal Shoes,Footwear,WalkNest,6,Pink,1368,1099,132,2026-07-06
VM-11884,FlexFit Bermuda Shorts,Mens Wear,FlexFit,M,Purple,318,159,0,2026-07-10
VM-11885,PlayPals Sweater,Kids Wear,PlayPals,2-3Y,Grey,608,489,229,2026-07-20
VM-11886,KitchQueen Blanket Single,Home & Kitchen,KitchQueen,Std,Grey,1108,669,397,2026-07-01
VM-11887,DailyKart Formal Shirt,Mens Wear,DailyKart,XL,Purple,528,319,0,2026-07-12
VM-11888,MissTrend Salwar Suit Set,Womens Wear,MissTrend,M,Yellow,1398,1119,0,2026-07-11
VM-11889,MissTrend Dupatta,Womens Wear,MissTrend,L,Black,278,169,14,2026-07-19
VM-11890,HomeNest Bedsheet Double,Home & Kitchen,HomeNest,Std,Teal,698,559,255,2026-07-08
VM-11891,DailyKart Denim Jeans,Womens Wear,DailyKart,XXL,Navy,1038,519,18,2026-07-13
VM-11892,StrideMax Casual Sneakers,Footwear,StrideMax,10,Purple,848,429,1,2026-07-05
VM-11893,TrendKart Hair Accessories Set,Accessories,TrendKart,Free,Olive,198,119,365,2026-07-17
VM-11894,UrbanEdge Winter Jacket,Mens Wear,UrbanEdge,M,Sky Blue,1098,659,331,2026-07-14
VM-11895,UrbanEdge Hooded Sweatshirt,Mens Wear,UrbanEdge,XXL,Green,1038,629,375,2026-07-12
VM-11896,StyleDock Socks Pack of 3,Accessories,StyleDock,Free,Green,228,139,202,2026-07-04
VM-11897,DailyKart Casual Top,Womens Wear,DailyKart,L,Olive,598,359,187,2026-07-20
VM-11898,PlayPals Jeans,Kids Wear,PlayPals,8-9Y,Black,498,299,0,2026-07-15
VM-11899,TinyTribe Sweater,Kids Wear,TinyTribe,8-9Y,Purple,678,479,245,2026-07-20
VM-11900,StrideMax Slippers,Footwear,StrideMax,10,Black,328,269,372,2026-07-09
VM-11901,DailyKart Saree Georgette,Womens Wear,DailyKart,M,Yellow,1018,509,170,2026-07-18
VM-11902,RoyalThread Slim Fit Jeans,Mens Wear,RoyalThread,S,Yellow,1378,829,0,2026-07-11
VM-11903,FloraBelle Anarkali Kurta,Womens Wear,FloraBelle,XL,Maroon,628,509,224,2026-07-10
VM-11904,UrbanEdge Formal Shirt,Mens Wear,UrbanEdge,S,Olive,928,749,362,2026-07-18
VM-11905,DailyKart Nightwear Set,Womens Wear,DailyKart,S,Sky Blue,658,469,0,2026-07-05
VM-11906,StrideMax Bellies,Footwear,StrideMax,6,White,388,199,389,2026-07-13
VM-11907,RoyalThread Bermuda Shorts,Mens Wear,RoyalThread,S,Olive,428,349,70,2026-07-09
VM-11908,SprintZa Sports Shoes,Footwear,SprintZa,6,Mustard,658,529,0,2026-07-01
VM-11909,FlexFit Winter Jacket,Mens Wear,FlexFit,L,Purple,1218,609,159,2026-07-10
VM-11910,PlayPals Shorts Set,Kids Wear,PlayPals,8-9Y,White,508,359,237,2026-07-13
VM-11911,JuniorJoy Shorts Set,Kids Wear,JuniorJoy,8-9Y,White,298,179,186,2026-07-20
VM-11912,KitchQueen Lunch Box,Home & Kitchen,KitchQueen,Std,Red,288,179,0,2026-07-20
VM-11913,FlexFit Cargo Pants,Mens Wear,FlexFit,L,Olive,1118,559,276,2026-07-16
VM-11914,TinyTribe Track Suit,Kids Wear,TinyTribe,6-7Y,Purple,458,229,294,2026-07-11
VM-11915,UrbanEdge Hooded Sweatshirt,Mens Wear,UrbanEdge,L,Red,928,649,7,2026-07-20
VM-11916,FlexFit Cotton T-Shirt,Mens Wear,FlexFit,M,Brown,418,259,55,2026-07-08
VM-11917,SprintZa Formal Shoes,Footwear,SprintZa,10,Beige,1048,739,304,2026-07-06
VM-11918,SilkRoute Nightwear Set,Womens Wear,SilkRoute,L,Maroon,388,279,0,2026-07-17
VM-11919,JuniorJoy Sweater,Kids Wear,JuniorJoy,8-9Y,Navy,348,179,47,2026-07-21
VM-11920,RoyalThread Cargo Pants,Mens Wear,RoyalThread,L,Navy,1128,909,158,2026-07-08
VM-11921,JuniorJoy School Uniform Shirt,Kids Wear,JuniorJoy,6-7Y,Red,328,229,0,2026-07-12
VM-11922,JuniorJoy School Uniform Shirt,Kids Wear,JuniorJoy,4-5Y,Black,248,129,132,2026-07-03
VM-11923,FlexFit Vest Pack of 3,Mens Wear,FlexFit,XXL,Beige,348,209,40,2026-07-16
VM-11924,HomeNest Doormat,Home & Kitchen,HomeNest,Std,Navy,158,129,18,2026-07-01
VM-11925,WalkNest Formal Shoes,Footwear,WalkNest,7,Yellow,1018,619,0,2026-07-04
VM-11926,HomeNest Blanket Single,Home & Kitchen,HomeNest,Std,Green,1068,649,163,2026-07-16
VM-11927,DailyKart Vest Pack of 3,Mens Wear,DailyKart,XL,Teal,208,169,54,2026-07-08
VM-11928,CasaValue Blanket Single,Home & Kitchen,CasaValue,Std,Black,598,299,325,2026-07-11
VM-11929,SprintZa Flip Flops,Footwear,SprintZa,10,Black,178,129,0,2026-07-18
VM-11930,CasaValue Lunch Box,Home & Kitchen,CasaValue,Std,Pink,208,149,162,2026-07-17
VM-11931,PlayPals Track Suit,Kids Wear,PlayPals,10-11Y,Teal,588,479,308,2026-07-16
VM-11932,JuniorJoy Track Suit,Kids Wear,JuniorJoy,10-11Y,Red,828,419,19,2026-07-05
VM-11933,DailyKart Hooded Sweatshirt,Mens Wear,DailyKart,M,Navy,888,539,0,2026-07-15
VM-11934,RoyalThread Cargo Pants,Mens Wear,RoyalThread,L,Sky Blue,678,479,238,2026-07-06
VM-11935,MissTrend Salwar Suit Set,Womens Wear,MissTrend,M,Black,1378,969,0,2026-07-03
VM-11936,PlayPals Romper,Kids Wear,PlayPals,2-3Y,Black,438,269,248,2026-07-19
VM-11937,RoyalThread Cargo Pants,Mens Wear,RoyalThread,XXL,Red,1098,879,127,2026-07-12
VM-11938,RoyalThread Winter Jacket,Mens Wear,RoyalThread,XL,Black,938,659,85,2026-07-01
VM-11939,TrendKart Wallet,Accessories,TrendKart,Free,Beige,208,129,85,2026-07-16
VM-11940,PlayPals Shorts Set,Kids Wear,PlayPals,6-7Y,Yellow,278,169,42,2026-07-02
VM-11941,RoyalThread Slim Fit Jeans,Mens Wear,RoyalThread,M,White,988,599,126,2026-07-03
VM-11942,WalkNest Sandals,Footwear,WalkNest,7,Navy,698,489,389,2026-07-13
VM-11943,HomeNest Towel Set,Home & Kitchen,HomeNest,Std,Green,238,119,299,2026-07-14
VM-11944,RoyalThread Cargo Pants,Mens Wear,RoyalThread,M,Teal,668,469,213,2026-07-19
VM-11945,WalkNest Sandals,Footwear,WalkNest,6,Green,318,259,147,2026-07-20
VM-11946,FlexFit Winter Jacket,Mens Wear,FlexFit,XL,Beige,2148,1289,15,2026-07-18
VM-11947,CasaValue Lunch Box,Home & Kitchen,CasaValue,Std,Brown,158,119,8,2026-07-17
VM-11948,RoyalThread Track Pants,Mens Wear,RoyalThread,S,Sky Blue,518,259,74,2026-07-15
VM-11949,JuniorJoy School Uniform Shirt,Kids Wear,JuniorJoy,8-9Y,Pink,448,319,0,2026-07-02
VM-11950,SilkRoute Printed Kurti,Womens Wear,SilkRoute,XL,Red,518,319,89,2026-07-04
VM-11951,PlayPals Ethnic Kurta Set,Kids Wear,PlayPals,8-9Y,Sky Blue,428,259,19,2026-07-01
VM-11952,CasaValue Lunch Box,Home & Kitchen,CasaValue,Std,White,308,249,376,2026-07-21
VM-11953,KitchQueen Doormat,Home & Kitchen,KitchQueen,Std,Sky Blue,218,109,189,2026-07-15
VM-11954,FloraBelle Denim Jeans,Womens Wear,FloraBelle,L,Teal,858,429,304,2026-07-04
VM-11955,RoyalThread Track Pants,Mens Wear,RoyalThread,M,White,448,269,278,2026-07-03
VM-11956,WalkNest Formal Shoes,Footwear,WalkNest,6,Teal,928,469,0,2026-07-20
VM-11957,UrbanEdge Bermuda Shorts,Mens Wear,UrbanEdge,M,Green,528,429,116,2026-07-05
VM-11958,UrbanEdge Slim Fit Jeans,Mens Wear,UrbanEdge,M,Maroon,708,359,251,2026-07-05
VM-11959,RoyalThread Slim Fit Jeans,Mens Wear,RoyalThread,S,Navy,678,549,381,2026-07-04
VM-11960,HomeNest Towel Set,Home & Kitchen,HomeNest,Std,Sky Blue,358,179,339,2026-07-20
VM-11961,PlayPals Frock,Kids Wear,PlayPals,4-5Y,Red,428,349,321,2026-07-16
VM-11962,DailyKart Salwar Suit Set,Womens Wear,DailyKart,XXL,Sky Blue,1228,739,111,2026-07-03
VM-11963,StrideMax Formal Shoes,Footwear,StrideMax,8,Maroon,618,439,109,2026-07-04
VM-11964,UrbanEdge Kurta,Mens Wear,UrbanEdge,M,White,548,439,0,2026-07-13
VM-11965,DailyKart Printed Kurti,Womens Wear,DailyKart,M,Black,598,479,15,2026-07-02
VM-11966,FloraBelle Printed Kurti,Womens Wear,FloraBelle,M,Yellow,508,409,56,2026-07-12
VM-11967,FloraBelle Maxi Dress,Womens Wear,FloraBelle,L,Black,1148,919,0,2026-07-02
VM-11968,FlexFit Hooded Sweatshirt,Mens Wear,FlexFit,L,Red,518,259,131,2026-07-15
VM-11969,UrbanEdge Formal Shirt,Mens Wear,UrbanEdge,M,Teal,708,359,125,2026-07-13
VM-11970,CasaValue Bedsheet Double,Home & Kitchen,CasaValue,Std,Mustard,768,619,16,2026-07-04
VM-11971,RoyalThread Slim Fit Jeans,Mens Wear,RoyalThread,XL,Sky Blue,748,599,4,2026-07-18
VM-11972,UrbanEdge Hooded Sweatshirt,Mens Wear,UrbanEdge,L,Teal,898,539,14,2026-07-08
VM-11973,TinyTribe Ethnic Kurta Set,Kids Wear,TinyTribe,6-7Y,Maroon,448,229,13,2026-07-11
VM-11974,WalkNest Sandals,Footwear,WalkNest,7,Black,688,419,349,2026-07-11
VM-11975,FlexFit Formal Shirt,Mens Wear,FlexFit,XL,Mustard,608,489,174,2026-07-01
VM-11976,KitchQueen Doormat,Home & Kitchen,KitchQueen,Std,Grey,118,79,75,2026-07-04
VM-11977,PlayPals Party Dress,Kids Wear,PlayPals,4-5Y,Navy,1008,809,396,2026-07-18
VM-11978,WalkNest Formal Shoes,Footwear,WalkNest,10,Purple,1468,1179,130,2026-07-13
VM-11979,RoyalThread Cotton T-Shirt,Mens Wear,RoyalThread,XL,Pink,288,149,139,2026-07-18
VM-11980,UrbanEdge Bermuda Shorts,Mens Wear,UrbanEdge,XL,White,388,239,244,2026-07-02
VM-11981,FlexFit Track Pants,Mens Wear,FlexFit,XXL,Brown,658,399,187,2026-07-09
VM-11982,DailyKart Nightwear Set,Womens Wear,DailyKart,L,Yellow,578,349,0,2026-07-06
VM-11983,FlexFit Casual Shirt,Mens Wear,FlexFit,M,Mustard,958,479,0,2026-07-07
VM-11984,FloraBelle Printed Kurti,Womens Wear,FloraBelle,S,Black,608,489,170,2026-07-15
VM-11985,FloraBelle Nightwear Set,Womens Wear,FloraBelle,S,Black,638,319,0,2026-07-13
VM-11986,UrbanEdge Cotton T-Shirt,Mens Wear,UrbanEdge,XXL,Brown,448,269,92,2026-07-07
VM-11987,SprintZa Slippers,Footwear,SprintZa,9,White,138,99,0,2026-07-18
VM-11988,WalkNest Slippers,Footwear,WalkNest,7,Brown,148,79,326,2026-07-17
VM-11989,TinyTribe School Uniform Shirt,Kids Wear,TinyTribe,2-3Y,Purple,218,139,0,2026-07-17
VM-11990,UrbanEdge Cargo Pants,Mens Wear,UrbanEdge,L,Green,978,589,19,2026-07-01
VM-11991,SilkRoute Winter Shrug,Womens Wear,SilkRoute,S,Black,638,389,143,2026-07-14
VM-11992,WalkNest Sports Shoes,Footwear,WalkNest,9,Yellow,1238,869,318,2026-07-13
VM-11993,StrideMax Slippers,Footwear,StrideMax,6,White,148,89,0,2026-07-05
VM-11994,MissTrend Maxi Dress,Womens Wear,MissTrend,XXL,White,998,499,155,2026-07-05
VM-11995,WalkNest Flip Flops,Footwear,WalkNest,9,Olive,198,119,197,2026-07-01
VM-11996,UrbanEdge Slim Fit Jeans,Mens Wear,UrbanEdge,XXL,Maroon,728,439,380,2026-07-04
VM-11997,TinyTribe Jeans,Kids Wear,TinyTribe,2-3Y,White,598,359,49,2026-07-14
VM-11998,StrideMax Sports Shoes,Footwear,StrideMax,7,Navy,1218,739,94,2026-07-03
VM-11999,FlexFit Polo T-Shirt,Mens Wear,FlexFit,M,Olive,668,539,0,2026-07-05
VM-12000,RoyalThread Winter Jacket,Mens Wear,RoyalThread,S,Green,2178,1749,187,2026-07-09
VM-12001,SilkRoute Winter Shrug,Womens Wear,SilkRoute,S,Brown,468,239,0,2026-07-12
VM-12002,SprintZa Flip Flops,Footwear,SprintZa,9,Pink,148,109,200,2026-07-14
VM-12003,DailyKart Hooded Sweatshirt,Mens Wear,DailyKart,M,Maroon,908,459,5,2026-07-13
VM-12004,SprintZa Sports Shoes,Footwear,SprintZa,9,Brown,998,699,13,2026-07-09
VM-12005,DailyKart Bermuda Shorts,Mens Wear,DailyKart,XXL,Purple,488,349,171,2026-07-15
VM-12006,FlexFit Winter Jacket,Mens Wear,FlexFit,M,White,1828,919,0,2026-07-17
VM-12007,PlayPals Party Dress,Kids Wear,PlayPals,6-7Y,Mustard,638,389,181,2026-07-07
VM-12008,PlayPals Ethnic Kurta Set,Kids Wear,PlayPals,2-3Y,Maroon,608,429,0,2026-07-04
VM-12009,DailyKart Winter Jacket,Mens Wear,DailyKart,XXL,Olive,2308,1159,96,2026-07-08
VM-12010,DailyKart Winter Jacket,Mens Wear,DailyKart,L,Beige,1478,1039,168,2026-07-17
VM-12011,FloraBelle Salwar Suit Set,Womens Wear,FloraBelle,XXL,Sky Blue,1728,1389,32,2026-07-13
VM-12012,JuniorJoy T-Shirt Pack of 2,Kids Wear,JuniorJoy,2-3Y,Grey,218,139,103,2026-07-10
VM-12013,SilkRoute Winter Shrug,Womens Wear,SilkRoute,M,Navy,558,279,383,2026-07-02
VM-12014,PlayPals Track Suit,Kids Wear,PlayPals,2-3Y,Purple,878,529,0,2026-07-21
VM-12015,StrideMax Sports Shoes,Footwear,StrideMax,8,Navy,548,279,173,2026-07-04
VM-12016,DailyKart Anarkali Kurta,Womens Wear,DailyKart,XXL,Grey,1048,839,74,2026-07-05
VM-12017,TinyTribe Track Suit,Kids Wear,TinyTribe,2-3Y,Sky Blue,728,509,289,2026-07-12
VM-12018,UrbanEdge Winter Jacket,Mens Wear,UrbanEdge,M,Navy,2028,1419,193,2026-07-06
VM-12019,WalkNest Sandals,Footwear,WalkNest,7,White,548,279,75,2026-07-01
VM-12020,DailyKart Palazzo Pants,Womens Wear,DailyKart,XL,Sky Blue,568,289,122,2026-07-11
VM-12021,DailyKart Printed Kurti,Womens Wear,DailyKart,XXL,Purple,808,409,114,2026-07-18
VM-12022,RoyalThread Winter Jacket,Mens Wear,RoyalThread,XL,Green,2188,1099,107,2026-07-10
VM-12023,DailyKart Anarkali Kurta,Womens Wear,DailyKart,XL,White,1228,989,201,2026-07-09
VM-12024,StrideMax Slippers,Footwear,StrideMax,9,Brown,348,249,244,2026-07-04
VM-12025,SilkRoute Nightwear Set,Womens Wear,SilkRoute,S,Red,508,259,229,2026-07-05
VM-12026,StrideMax Casual Sneakers,Footwear,StrideMax,6,Mustard,728,439,44,2026-07-09
VM-12027,MissTrend Saree Georgette,Womens Wear,MissTrend,XXL,Grey,1188,719,91,2026-07-18
VM-12028,TinyTribe Party Dress,Kids Wear,TinyTribe,2-3Y,Beige,468,329,399,2026-07-20
VM-12029,SilkRoute Anarkali Kurta,Womens Wear,SilkRoute,XL,Navy,1058,749,219,2026-07-13
VM-12030,TinyTribe Party Dress,Kids Wear,TinyTribe,2-3Y,Navy,868,439,162,2026-07-14
VM-12031,JuniorJoy Shorts Set,Kids Wear,JuniorJoy,2-3Y,Purple,408,329,303,2026-07-11
VM-12032,StrideMax Bellies,Footwear,StrideMax,7,Red,628,439,275,2026-07-04
VM-12033,JuniorJoy Romper,Kids Wear,JuniorJoy,8-9Y,Red,478,239,20,2026-07-08
VM-12034,TrendKart Socks Pack of 3,Accessories,TrendKart,Free,Red,198,159,164,2026-07-15
VM-12035,StrideMax Casual Sneakers,Footwear,StrideMax,7,Teal,528,429,206,2026-07-09
VM-12036,DailyKart Anarkali Kurta,Womens Wear,DailyKart,L,Yellow,748,379,247,2026-07-03
VM-12037,JuniorJoy Party Dress,Kids Wear,JuniorJoy,4-5Y,Teal,948,479,6,2026-07-11
VM-12038,SprintZa Sandals,Footwear,SprintZa,6,Pink,538,439,14,2026-07-01
VM-12039,SprintZa Casual Sneakers,Footwear,SprintZa,8,Olive,718,579,16,2026-07-12
VM-12040,KitchQueen Doormat,Home & Kitchen,KitchQueen,Std,Beige,118,89,141,2026-07-01
VM-12041,PlayPals T-Shirt Pack of 2,Kids Wear,PlayPals,8-9Y,Red,268,219,188,2026-07-15
VM-12042,StrideMax Formal Shoes,Footwear,StrideMax,7,Yellow,1478,1039,0,2026-07-16
VM-12043,KitchQueen Blanket Single,Home & Kitchen,KitchQueen,Std,Mustard,898,629,0,2026-07-19
VM-12044,MissTrend Denim Jeans,Womens Wear,MissTrend,M,Brown,1188,719,6,2026-07-06
VM-12045,SilkRoute Printed Kurti,Womens Wear,SilkRoute,XXL,Maroon,598,419,168,2026-07-18
VM-12046,StrideMax Flip Flops,Footwear,StrideMax,7,Green,138,119,19,2026-07-19
VM-12047,DailyKart Winter Shrug,Womens Wear,DailyKart,XL,Sky Blue,938,469,237,2026-07-01
